name,vuln-id,published,modified,source,severity,vuln-type,vuln-descript,cve-id,vuln-solution
NCR Atleos Terminal Handler 跨站请求伪造漏洞,CNNVD-202402-682,2024-02-08,2024-02-21,,高危,跨站请求伪造,NCR Atleos Terminal Handler是NCR Atleos公司的一款 ATM 企业软件解决方案，可降低成本、提高业务敏捷性并提高您的竞争优势。 NCR Atleos Terminal Handler v.1.5.1版本存在跨站请求伪造漏洞，该漏洞源于 WSDL 中缺乏安全控制并且可以接受自定义内容类型，允许攻击者通过特制的请求来升级权限。,CVE-2023-47020,
Daily Habit Tracker 授权问题漏洞,CNNVD-202402-707,2024-02-08,2024-02-21,,超危,授权问题,Daily Habit Tracker是rems个人开发者的一款每日习惯追踪器。 Daily Habit Tracker v.1.0版本存在授权问题漏洞，该漏洞源于允许攻击者通过delete-tracker.php等组件操作Tracker。,CVE-2024-24496,
XXL-JOB 代码问题漏洞,CNNVD-202402-676,2024-02-08,2024-02-21,,高危,代码问题,XXL-JOB是许雪里（XXL-JOB）社区的一款基于java语言的分布式任务调度平台。 xxl-job 2.4.1及之前版本存在代码问题漏洞，该漏洞源于运行低权限用户控制执行器进行 RCE。,CVE-2024-24113,
Paessler PRTG Network Monitor 跨站脚本漏洞,CNNVD-202402-714,2024-02-08,2024-02-21,,中危,跨站脚本,Paessler PRTG Network Monitor是德国Paessler公司的一款全功能网络监控管理软件。 Paessler PRTG Network Monitor存在跨站脚本漏洞，该漏洞源于缺乏对用户提供的数据进行适当验证。,CVE-2023-51630,
WordPress Plugin GDPR Data Request Form 跨站脚本漏洞,CNNVD-202402-675,2024-02-08,2024-02-21,,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin GDPR Data Request Form 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24836,
Cotonti CMS 跨站脚本漏洞,CNNVD-202402-690,2024-02-08,2024-02-21,,中危,跨站脚本,Cotonti CMS是Cotonti公司的一个功能强大的开源 Web 开发框架和内容管理器。 Cotonti CMS v0.9.24版本存在跨站脚本漏洞，该漏洞源于编辑页面功能中存在跨站脚本漏洞，允许经过身份验证的攻击者通过特制的有效载荷执行任意 Web 脚本或 HTML。,CVE-2024-24115,
WordPress Plugin BEAR 跨站脚本漏洞,CNNVD-202402-671,2024-02-08,2024-02-21,,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin BEAR 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24834,
Atos Unify OpenScape 路径遍历漏洞,CNNVD-202402-717,2024-02-08,2024-02-21,,中危,路径遍历,Atos Unify OpenScape是Atos Unify公司的一个基于本机 SIP 的实时 IP 语音系统。 Atos Unify OpenScape Voice Trace Manager V8 V8 R0.9.11 之前版本存在路径遍历漏洞，该漏洞源于允许在用户界面中进行经过身份验证的路径遍历。,CVE-2023-40264,
Atos Unify OpenScape 跨站脚本漏洞,CNNVD-202402-719,2024-02-08,2024-02-21,,中危,跨站脚本,Atos Unify OpenScape是Atos Unify公司的一个基于本机 SIP 的实时 IP 语音系统。 Atos Unify OpenScape Voice Trace Manager V8 V8 R0.9.11 之前版本存在跨站脚本漏洞，该漏洞源于允许通过访问请求在管理组件中进行未经身份验证的跨站脚本攻击。,CVE-2023-40262,
WordPress Plugin Wonder Slider Lite 跨站脚本漏洞,CNNVD-202402-673,2024-02-08,2024-02-21,,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Wonder Slider Lite 存在跨站脚本漏洞，该漏洞源于在生成网页过程中对用户输入数据的不当中和。,CVE-2024-24877,
WikiDiscover 跨站脚本漏洞,CNNVD-202402-711,2024-02-08,2024-02-21,,中危,跨站脚本,WikiDiscover是Miraheze开源的一个用于CreateWiki托管农场的扩展。 WikiDiscover 267e763a0d7460f001693c42f67717a0fc3fd6bb之前版本存在跨站脚本漏洞。攻击者利用该漏洞执行跨站脚本攻击。,CVE-2024-25107,
PrestaShop SQL注入漏洞,CNNVD-202402-685,2024-02-08,2024-02-21,,超危,SQL注入,PrestaShop是美国PrestaShop公司的一套开源的电子商务解决方案。该方案提供多种支付方式、短消息提醒和商品图片缩放等功能。 PrestaShop oparteasyredirect 1.3.8版本至1.3.12版本存在SQL注入漏洞，该漏洞源于容易受到通过 Oparteasyredirect::hookActionDispatcher() 的 SQL 注入攻击。,CVE-2023-50061,
SourceCodester Employee Management System SQL注入漏洞,CNNVD-202402-705,2024-02-08,2024-02-21,,超危,SQL注入,SourceCodester Employee Management System是美国SourceCodester公司的一个基于php的用于员工绩效管理的建站系统。 SourceCodester Employee Management System v.1.0版本存在SQL注入漏洞，该漏洞源于组件/employee_akpoly/Admin/edit_profile.php存在SQL注入漏洞。,CVE-2024-24499,
N-able PassPortal 日志信息泄露漏洞,CNNVD-202402-716,2024-02-08,2024-02-21,,高危,日志信息泄露,N-able PassPortal是N-able公司的一种基于云的、集成的、自动化的密码保护解决方案。 N-able PassPortal 3.29.2 之前版本存在日志信息泄露漏洞，该漏洞源于会将敏感信息插入日志文件中。,CVE-2023-47131,
Dell EMC AppSync 日志信息泄露漏洞,CNNVD-202402-655,2024-02-08,2024-02-21,,中危,日志信息泄露,Dell EMC AppSync是美国戴尔（Dell）公司的一个复制数据管理软件。提供一种由 SLA 驱动的简单自助服务方式来保护、恢复和克隆关键的Microsoft 与 Oracle 应用程序以及 VMware 环境。 Dell EMC AppSync 存在日志信息泄露漏洞，该漏洞源于在 AppSync 服务器日志中包含敏感信息漏洞。,CVE-2024-22464,
October CMS 代码问题漏洞,CNNVD-202402-702,2024-02-08,2024-02-21,,高危,代码问题,October CMS是一套基于PHP和Laravel Web应用程序框架的开源内容管理系统（CMS）。 October CMS v.3.2.0版本存在代码问题漏洞，该漏洞源于存在跨站脚本漏洞，允许本地攻击者通过mp3文件执行任意代码。,CVE-2023-25365,
Novel-Plus SQL注入漏洞,CNNVD-202402-643,2024-02-08,2024-02-21,,超危,SQL注入,Novel-Plus是Novel-Plus公司的一个在线社交阅读和写作平台。 Novel-Plus v4.3.0-RC1及之前版本存在SQL注入漏洞，该漏洞源于路径/novel/userFeedback/list存在SQL注入漏洞。,CVE-2024-24021,
Novel-Plus 代码问题漏洞,CNNVD-202402-649,2024-02-08,2024-02-21,,超危,代码问题,Novel-Plus是Novel-Plus公司的一个在线社交阅读和写作平台。 Novel-Plus v4.3.0-RC1及之前版本存在代码问题漏洞，该漏洞源于组件com.java2nb.common.controller.FileController: upload()存在任意文件上传漏洞。,CVE-2024-24025,
Atos Unify OpenScape 代码问题漏洞,CNNVD-202402-701,2024-02-08,2024-02-21,,高危,代码问题,Atos Unify OpenScape是Atos Unify公司的一个基于本机 SIP 的实时 IP 语音系统。 Atos Unify OpenScape Xpressions WebAssistant V7 V7R1 FR5 HF42 P911之前版本存在代码问题漏洞，该漏洞源于允许通过文件上传进行经过身份验证的远程代码执行。,CVE-2023-40265,
Hotel Managment System SQL注入漏洞,CNNVD-202402-760,2024-02-09,2024-02-21,,高危,SQL注入,Hotel Managment System是Code-projects开源的一个酒店管理​​系统。 Hotel Managment System 1.0版本存在SQL注入漏洞，该漏洞源于允许通过 Hotel/admin/print.php中的 pid参数进行 SQL 注入。,CVE-2024-25318,
Zabbix 跨站脚本漏洞,CNNVD-202402-749,2024-02-09,2024-02-21,,中危,跨站脚本,Zabbix是Zabbix公司的一套开源的监控系统。该系统支持网络监控、服务器监控、云监控和应用监控等。 Zabbix存在跨站脚本漏洞，该漏洞源于对输入字段“Name”验证不当。,CVE-2024-22119,
KiTTY 命令注入漏洞,CNNVD-202402-752,2024-02-09,2024-02-21,,高危,命令注入,KiTTY是一个轻量级的telnet和WindowsSSH客户端，以及一个基于PuTTY的xword终端模拟器。 KiTTY 0.76.1.13及之前版本存在命令注入漏洞，该漏洞源于输入清理和验证不足、无法转义特殊字符以及不安全的系统调用，从而导致任意代码执行。,CVE-2024-23749,
Bento4 资源管理错误漏洞,CNNVD-202402-780,2024-02-09,2024-02-21,,中危,资源管理错误,Bento4是一款用于读写MP4文件的开源的C++库。 Bento4 v1.6.0-640版本存在资源管理错误漏洞，该漏洞源于函数AP4_DataBuffer::ReallocateBuffer()存在内存不足错误。,CVE-2024-25451,
Simple School Managment System SQL注入漏洞,CNNVD-202402-773,2024-02-09,2024-02-21,,高危,SQL注入,Simple School Managment System是Code-projects开源的一个简单的学校管理系统。 Simple School Managment System 1.0版本存在SQL注入漏洞，该漏洞源于允许通过 School/index.php中的 pass参数进行 SQL 注入。,CVE-2024-25304,
Hugin 缓冲区错误漏洞,CNNVD-202402-787,2024-02-09,2024-02-21,,高危,缓冲区错误,Hugin是Hugin开源的一款跨平台开源全景摄影图像拼接软件。 Hugin v2022.0.0版本存在缓冲区错误漏洞，该漏洞源于允许攻击者通过解析精心制作的图像来导致堆缓冲区溢出。,CVE-2024-25442,
Apache Solr 代码问题漏洞,CNNVD-202402-791,2024-02-09,2024-02-21,,高危,代码问题,Apache Solr是美国阿帕奇（Apache）基金会的一款基于Lucene（一款全文搜索引擎）的搜索服务器。该产品支持层面搜索、垂直搜索、高亮显示搜索结果等。 Apache Solr 6.0.0版本至8.11.2版本、9.0.0版本至9.4.1之前版本存在代码问题漏洞，该漏洞源于对动态管理代码资源的控制不当，无限制上传具有危险类型的文件。,CVE-2023-50386,
imlib2 缓冲区错误漏洞,CNNVD-202402-783,2024-02-09,2024-02-21,,高危,缓冲区错误,imlib2是一款用于图像文件加载、保存、渲染和处理的库。 imlib2 v1.9.1版本存在缓冲区错误漏洞，该漏洞源于允许攻击者通过解析精心设计的图像来导致堆缓冲区溢出。,CVE-2024-25447,
IBM i 授权问题漏洞,CNNVD-202402-811,2024-02-09,2024-02-27,,中危,授权问题,IBM i是美国国际商业机器（IBM）公司的一套运行在IBM Power Systems和IBM PureSystems中的操作系统。 IBM i Access Client Solutions存在授权问题漏洞，该漏洞源于容易受到哈希泄露攻击，恶意攻击者可以捕获哈希信息来获取用户的凭据。,CVE-2024-22318,
Simple School Managment System SQL注入漏洞,CNNVD-202402-771,2024-02-09,2024-02-21,,高危,SQL注入,Simple School Managment System是Code-projects开源的一个简单的学校管理系统。 Simple School Managment System 1.0版本存在SQL注入漏洞，该漏洞源于允许通过 School/teacher login.php中的 name参数进行SQL注入。,CVE-2024-25308,
IBM Sterling B2B Integrator 资源管理错误漏洞,CNNVD-202402-744,2024-02-09,2024-02-21,,中危,资源管理错误,IBM Sterling B2B Integrator是美国国际商业机器（IBM）公司的一套集成了重要的B2B流程、交易和关系的软件。该软件支持与不同的合作伙伴社区之间实现复杂的B2B流程的安全集成。 IBM Sterling B2B Integrator 存在资源管理错误漏洞，该漏洞源于可能允许经过身份验证的用户由于不受控制的资源消耗而导致拒绝服务。,CVE-2023-32341,
IBM Engineering Lifecycle Optimization 代码问题漏洞,CNNVD-202402-741,2024-02-09,2024-02-21,,高危,代码问题,IBM Engineering Lifecycle Optimization（ELO）是美国国际商业机器（IBM）公司的工程生命周期管理 (ELM) 产品组合的扩展。它们可以更轻松地收集和分析整个开发环境中的数据，以做出更好的决策。自动化报告以确保整个组织拥有优化开发所需的信息，定义可以帮助您的扩展团队采用和遵循最佳实践的流程，与第三方工具接口以自定义您的开发环境。 IBM Engineering Lifecycle Optimization 存在代码问题漏洞，该漏洞源于不会在注销后使会话失效，这可能允许经过身份验证的用户冒充系统上的其他用户。,CVE-2023-45187,
imlib2 缓冲区错误漏洞,CNNVD-202402-782,2024-02-09,2024-02-21,,高危,缓冲区错误,imlib2是一款用于图像文件加载、保存、渲染和处理的库。 imlib2 v1.9.1版本存在缓冲区错误漏洞，该漏洞源于允许攻击者通过解析精心设计的图像来导致堆缓冲区溢出。,CVE-2024-25448,
Hotel Managment System SQL注入漏洞,CNNVD-202402-762,2024-02-09,2024-02-21,,超危,SQL注入,Hotel Managment System是Code-projects开源的一个酒店管理​​系统。 Hotel Managment System 1.0版本存在SQL注入漏洞，该漏洞源于允许通过 Hotel/admin/roombook.php中的 rid参数进行 SQL 注入。,CVE-2024-25315,
Envoy 资源管理错误漏洞,CNNVD-202402-807,2024-02-09,2024-02-21,,高危,资源管理错误,Envoy是一款开源的分布式代理服务器。 Envoy 1.29.1之前版本存在资源管理错误漏洞，该漏洞源于当某些超时发生在同一时间间隔内时会发生拒绝服务。,CVE-2024-23322,
Oduyo Online Collection Software SQL注入漏洞,CNNVD-202402-766,2024-02-09,2024-02-21,,超危,SQL注入,Oduyo Online Collection Software是Oduyo公司的一个软件。 Oduyo Online Collection Software v.1.0.2之前版本存在SQL注入漏洞，该漏洞源于对特殊元素的不正确中和。,CVE-2023-6677,
Mattermost 资源管理错误漏洞,CNNVD-202402-776,2024-02-09,2024-02-21,,中危,资源管理错误,Mattermost是美国Mattermost公司的一个开源协作平台。 Mattermost 存在资源管理错误漏洞，该漏洞源于在将其发送到帖子时无法检查是否存在自定义表情符号，也无法限制允许在帖子中添加的自定义表情符号数量，从而导致攻击者在帖子中发送大量不存在的自定义表情符号而导致崩溃。,CVE-2024-1402,
Emerson Rosemount GC370XA、GC700XA、GC1500XA 命令注入漏洞,CNNVD-202402-733,2024-02-09,2024-02-21,,超危,命令注入,Emerson Rosemount GC370XA等都是美国艾默生电气（Emerson）公司的一款气相色谱仪。 Emerson Rosemount GC370XA、GC700XA、GC1500XA存在命令注入漏洞。攻击者利用该漏洞可以从远程计算机运行任意命令。,CVE-2023-49716,
Hotel Managment System SQL注入漏洞,CNNVD-202402-763,2024-02-09,2024-02-21,,超危,SQL注入,Hotel Managment System是Code-projects开源的一个酒店管理​​系统。 Hotel Managment System 1.0版本存在SQL注入漏洞，该漏洞源于允许通过 Hotel/admin/show.php中的 sid参数进行 SQL 注入。,CVE-2024-25314,
Icinga Web 2 跨站请求伪造漏洞,CNNVD-202402-736,2024-02-09,2024-02-21,,高危,跨站请求伪造,"Icinga Web 2是一个应用软件。Icinga Web 2是Icinga Project开发的下一代开源监控 Web 界面、框架和命令行界面，支持 Icinga 2、Icinga Core 和任何其他兼容 IDO 数据库的监控后端。 Icinga Web 2 0.21.0之前版本, 0.22.0之前版本存在跨站请求伪造漏洞。攻击者利用该漏洞执行跨站请求伪造攻击。",CVE-2024-24819,
