cve-id,published,modified,vulnStatus,descriptions,cvss3.1AV,cvss3.1AC,cvss3.1PR,cvss3.1UI,cvss3.1S,cvss3.1C,cvss3.1I,cvss3.1A,exploitabilityScore,impactScore,baseScore,baseSeverity,cwe-type
CVE-2023-49295,2024-01-10T22:15:50.610,2024-02-21T03:15:08.410,Modified,"quic-go is an implementation of the QUIC protocol (RFC 9000, RFC 9001, RFC 9002) in Go. An attacker can cause its peer to run out of memory sending a large number of PATH_CHALLENGE frames. The receiver is supposed to respond to each PATH_CHALLENGE frame with a PATH_RESPONSE frame. The attacker can prevent the receiver from sending out (the vast majority of) these PATH_RESPONSE frames by collapsing the peers congestion window (by selectively acknowledging received packets) and by manipulating the peer's RTT estimate. This vulnerability has been patched in versions 0.37.7, 0.38.2 and 0.39.4.",NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2.8,3.6,6.5,MEDIUM,CWE-400
CVE-2024-0360,2024-01-10T02:15:46.873,2024-04-11T01:23:53.093,Modified,A vulnerability was found in PHPGurukul Hospital Management System 1.0. It has been rated as critical. This issue affects some unknown processing of the file admin/edit-doctor-specialization.php. The manipulation of the argument doctorspecilization leads to sql injection. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-250127.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2024-20713,2024-01-10T13:15:49.510,2024-01-12T19:14:39.960,Analyzed,Adobe Substance 3D Stager versions 2.1.3 and earlier are affected by an out-of-bounds read vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to bypass mitigations such as ASLR. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,1.8,3.6,5.5,MEDIUM,CWE-125
CVE-2023-41781,2024-01-10T07:15:49.423,2024-01-17T01:24:19.650,Analyzed,"
There is a Cross-site scripting (XSS)  vulnerability in ZTE MF258. Due to insufficient input validation of SMS interface parameter, an XSS attack will be triggered.

",NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
CVE-2024-21643,2024-01-10T05:15:09.050,2024-01-19T22:53:31.730,Analyzed,"IdentityModel Extensions for .NET provide assemblies for web developers that wish to use federated identity providers for establishing the caller's identity. Anyone leveraging the `SignedHttpRequest`protocol or the `SignedHttpRequestValidator`is vulnerable. Microsoft.IdentityModel trusts the `jku`claim by default for the `SignedHttpRequest`protocol. This raises the possibility to make any remote or local `HTTP GET` request. The vulnerability has been fixed in Microsoft.IdentityModel.Protocols.SignedHttpRequest. Users should update all their Microsoft.IdentityModel versions to 7.1.2 (for 7x) or higher, 6.34.0 (for 6x) or higher.",NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,CWE-94
CVE-2024-0389,2024-01-10T14:15:44.663,2024-04-11T01:23:53.727,Modified,"A vulnerability, which was classified as critical, was found in SourceCodester Student Attendance System 1.0. Affected is an unknown function of the file attendance_report.php. The manipulation of the argument class_id leads to sql injection. The exploit has been disclosed to the public and may be used. VDB-250230 is the identifier assigned to this vulnerability.",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2023-45139,2024-01-10T16:15:46.767,2024-01-25T02:15:52.937,Modified,"fontTools is a library for manipulating fonts, written in Python. The subsetting module has a XML External Entity Injection (XXE) vulnerability which allows an attacker to resolve arbitrary entities when a candidate font (OT-SVG fonts), which contains a SVG table, is parsed. This allows attackers to include arbitrary files from the filesystem fontTools is running on or make web requests from the host system. This vulnerability has been patched in version 4.43.0.",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,3.9,3.6,7.5,HIGH,CWE-611
CVE-2023-48730,2024-01-10T16:15:47.833,2024-01-17T15:17:52.480,Analyzed,A cross-site scripting (xss) vulnerability exists in the navbarMenuAndLogo.php user name functionality of WWBN AVideo dev master commit 15fed957fb. A specially crafted HTTP request can lead to arbitrary Javascript execution. An attacker can get a user to visit a webpage to trigger this vulnerability.,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2.3,2.7,5.4,MEDIUM,CWE-79
CVE-2022-45794,2024-01-10T23:15:08.397,2024-01-23T19:34:40.147,Analyzed,"An attacker with network access to the affected PLC (CJ-series and CS-series PLCs, all versions) may use a network protocol to read and write files on the PLC internal memory and memory card.
",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,3.9,3.6,7.5,HIGH,CWE-306
CVE-2023-49589,2024-01-10T16:15:48.063,2024-01-17T15:16:26.823,Analyzed,An insufficient entropy vulnerability exists in the userRecoverPass.php recoverPass generation functionality of WWBN AVideo dev master commit 15fed957fb. A specially crafted HTTP request can lead to an arbitrary user password recovery. An attacker can send an HTTP request to trigger this vulnerability.,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,NVD-CWE-Other
CVE-2024-0358,2024-01-10T01:15:43.663,2024-04-11T01:23:52.920,Modified,A vulnerability was found in DeShang DSO2O up to 4.1.0. It has been classified as critical. This affects an unknown part of the file /install/install.php. The manipulation leads to improper access controls. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-250125 was assigned to this vulnerability.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,3.9,3.6,7.5,HIGH,CWE-284
CVE-2023-46712,2024-01-10T18:15:46.223,2024-01-17T18:25:21.613,Analyzed,"A improper access control in Fortinet FortiPortal version 7.0.0 through 7.0.6, Fortinet FortiPortal version 7.2.0 through 7.2.1 allows attacker to escalate its privilege via specifically crafted HTTP requests.",NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,CWE-284
CVE-2023-49715,2024-01-10T16:15:48.440,2024-01-17T15:14:14.103,Analyzed,A unrestricted php file upload vulnerability exists in the import.json.php temporary copy functionality of WWBN AVideo dev master commit 15fed957fb. A specially crafted HTTP request can lead to arbitrary code execution when chained with an LFI vulnerability. An attacker can send a series of HTTP requests to trigger this vulnerability.,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,CWE-434
CVE-2024-20712,2024-01-10T13:15:49.320,2024-01-12T19:14:30.933,Analyzed,Adobe Substance 3D Stager versions 2.1.3 and earlier are affected by an out-of-bounds read vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to bypass mitigations such as ASLR. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,1.8,3.6,5.5,MEDIUM,CWE-125
CVE-2024-21638,2024-01-10T22:15:51.563,2024-01-19T19:03:57.293,Analyzed,"Azure IPAM (IP Address Management) is a lightweight solution developed on top of the Azure platform designed to help Azure customers manage their IP Address space easily and effectively. By design there is no write access to customers' Azure environments as the Service Principal used is only assigned the Reader role at the root Management Group level. Until recently, the solution lacked the validation of the passed in authentication token which may result in attacker impersonating any privileged user to access data stored within the IPAM instance and subsequently from Azure, causing an elevation of privilege. This vulnerability has been patched in version 3.0.0.
",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-287
CVE-2024-0359,2024-01-10T02:15:46.637,2024-04-11T01:23:53.007,Modified,A vulnerability was found in code-projects Simple Online Hotel Reservation System 1.0. It has been declared as critical. This vulnerability affects unknown code of the file login.php. The manipulation of the argument username/password leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. VDB-250126 is the identifier assigned to this vulnerability.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2023-50172,2024-01-10T16:15:49.583,2024-01-18T14:28:59.977,Analyzed,A recovery notification bypass vulnerability exists in the userRecoverPass.php captcha validation functionality of WWBN AVideo dev master commit 15fed957fb. A specially crafted HTTP request can lead to the silent creation of a recovery pass code for any user.,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,3.9,1.4,5.3,MEDIUM,CWE-640
CVE-2024-20711,2024-01-10T13:15:49.057,2024-01-12T19:14:18.940,Analyzed,Adobe Substance 3D Stager versions 2.1.3 and earlier are affected by an out-of-bounds read vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to bypass mitigations such as ASLR. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,1.8,3.6,5.5,MEDIUM,CWE-125
CVE-2023-50916,2024-01-10T19:15:08.227,2024-01-19T17:49:52.770,Analyzed,"Kyocera Device Manager before 3.1.1213.0 allows NTLM credential exposure during UNC path authentication via a crafted change from a local path to a UNC path. It allows administrators to configure the backup location of the database used by the application. Attempting to change this location to a UNC path via the GUI is rejected due to the use of a \ (backslash) character, which is supposed to be disallowed in a pathname. Intercepting and modifying this request via a proxy, or sending the request directly to the application endpoint, allows UNC paths to be set for the backup location. Once such a location is set, Kyocera Device Manager attempts to confirm access and will try to authenticate to the UNC path; depending on the configuration of the environment, this may authenticate to the UNC with Windows NTLM hashes. This could allow NTLM credential relaying or cracking attacks.",NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.2,5.9,7.2,HIGH,CWE-22
CVE-2024-0310,2024-01-10T11:15:10.580,2024-01-17T20:33:20.540,Analyzed,"
A content-security-policy vulnerability in ENS Control browser extension prior to 10.7.0 Update 15 allows a remote attacker to alter the response header parameter setting to switch the content security policy into report-only mode, allowing an attacker to bypass the content-security-policy configuration. 

",NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
CVE-2024-0357,2024-01-10T01:15:43.460,2024-04-11T01:23:52.827,Modified,A vulnerability was found in coderd-repos Eva 1.0.0 and classified as critical. Affected by this issue is some unknown functionality of the file /system/traceLog/page of the component HTTP POST Request Handler. The manipulation of the argument property leads to sql injection. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-250124.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2024-20715,2024-01-10T13:15:49.900,2024-01-17T17:33:43.200,Analyzed,Adobe Substance 3D Stager versions 2.1.3 and earlier are affected by an out-of-bounds read vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to bypass mitigations such as ASLR. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,1.8,3.6,5.5,MEDIUM,CWE-125
CVE-2024-0364,2024-01-10T03:15:44.947,2024-04-11T01:23:53.447,Modified,"A vulnerability, which was classified as critical, was found in PHPGurukul Hospital Management System 1.0. This affects an unknown part of the file admin/query-details.php. The manipulation of the argument adminremark leads to sql injection. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-250131.",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2024-20710,2024-01-10T13:15:48.843,2024-01-12T19:14:08.107,Analyzed,Adobe Substance 3D Stager versions 2.1.3 and earlier are affected by an out-of-bounds read vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to bypass mitigations such as ASLR. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,1.8,3.6,5.5,MEDIUM,CWE-125
CVE-2023-49619,2024-01-10T09:15:44.183,2024-01-17T13:44:55.787,Analyzed,"Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition') vulnerability in Apache Answer.

This issue affects Apache Answer: through 1.2.0.

Under normal circumstances, a user can only bookmark a question once, and will only increase the number of questions bookmarked once. However, repeat submissions through the script can increase the number of collection of the question many times.

Users are recommended to upgrade to version [1.2.1], which fixes the issue.",NETWORK,HIGH,LOW,NONE,UNCHANGED,NONE,LOW,NONE,1.6,1.4,3.1,LOW,CWE-362
CVE-2024-20714,2024-01-10T13:15:49.703,2024-01-17T17:31:11.130,Analyzed,Adobe Substance 3D Stager versions 2.1.3 and earlier are affected by an out-of-bounds read vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to bypass mitigations such as ASLR. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,1.8,3.6,5.5,MEDIUM,CWE-125
CVE-2024-0361,2024-01-10T03:15:44.330,2024-04-11T01:23:53.183,Modified,A vulnerability classified as critical has been found in PHPGurukul Hospital Management System 1.0. Affected is an unknown function of the file admin/contact.php. The manipulation of the argument mobnum leads to sql injection. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-250128.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2023-48728,2024-01-10T16:15:47.627,2024-01-17T15:19:11.497,Analyzed,A cross-site scripting (xss) vulnerability exists in the functiongetOpenGraph videoName functionality of WWBN AVideo 11.6 and dev master commit 3c6bb3ff. A specially crafted HTTP request can lead to arbitrary Javascript execution. An attacker can get a user to visit a webpage to trigger this vulnerability.,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
CVE-2023-49599,2024-01-10T16:15:48.257,2024-01-17T15:14:39.320,Analyzed,"An insufficient entropy vulnerability exists in the salt generation functionality of WWBN AVideo dev master commit 15fed957fb. A specially crafted series of HTTP requests can lead to privilege escalation. An attacker can gather system information via HTTP requests and brute force the salt offline, leading to forging a legitimate password recovery code for the admin user.",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-331
CVE-2020-26628,2024-01-10T09:15:43.863,2024-01-16T15:20:14.187,Analyzed,"A Cross-Site Scripting (XSS) vulnerability was discovered in Hospital Management System V4.0 which allows an attacker to execute arbitrary web scripts or HTML code via a malicious payload appended to a username on the 'Edit Profile"" page and triggered by another user visiting the profile.",NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
