name,vuln-id,published,modified,source,severity,vuln-type,vuln-descript,cve-id,vuln-solution
SUBNET PowerSYSTEM Center 代码问题漏洞,CNNVD-202401-538,2024-01-08,2024-01-12,,高危,代码问题,SUBNET PowerSYSTEM Center是SUBNET公司的用于安全、集中地管理在整个输配电系统中部署的众多不同智能电子设备（仪表、继电器、RTU 等）的基础设施。 SUBNET PowerSYSTEM Center 2020 Update 16 及之前版本存在安全漏洞，该漏洞源于允许授权本地用户将任意代码插入未加引号的服务路径并提升权限。,CVE-2023-6631,
GTKWave 资源管理错误漏洞,CNNVD-202401-463,2024-01-08,2024-01-09,,高危,资源管理错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在资源管理错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-37574,
GTKWave 缓冲区错误漏洞,CNNVD-202401-494,2024-01-08,2024-01-09,,高危,缓冲区错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在缓冲区错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-36746,
GTKWave 操作系统命令注入漏洞,CNNVD-202401-495,2024-01-08,2024-01-09,,高危,授权问题,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在操作系统命令注入漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-35964,
GTKWave 输入验证错误漏洞,CNNVD-202401-486,2024-01-08,2024-01-09,,高危,输入验证错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在输入验证错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-36916,
WordPress Plugin cformsII 跨站脚本漏洞,CNNVD-202401-533,2024-01-08,2024-01-12,,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin cformsII 存在安全漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52203,
GTKWave 缓冲区错误漏洞,CNNVD-202401-451,2024-01-08,2024-01-09,,高危,缓冲区错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在缓冲区错误漏洞。攻击者利用该漏洞通过特制的 .lxt2 文件导致任意代码执行。,CVE-2023-38657,
GTKWave 代码问题漏洞,CNNVD-202401-468,2024-01-08,2024-01-09,,高危,代码问题,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在代码问题漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-37922,
GTKWave 缓冲区错误漏洞,CNNVD-202401-506,2024-01-08,2024-01-11,,高危,缓冲区错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在安全漏洞。攻击者利用该漏洞通过特制的 .fst 文件导致任意代码执行。,CVE-2023-35969,
WordPress Plugin Constant Contact Forms 信息泄露漏洞,CNNVD-202401-558,2024-01-08,2024-01-12,,高危,信息泄露,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Constant Contact Forms 存在信息泄露漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52208,
GTKWave 操作系统命令注入漏洞,CNNVD-202401-492,2024-01-08,2024-01-09,,高危,授权问题,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在操作系统命令注入漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-35959,
GTKWave 缓冲区错误漏洞,CNNVD-202401-510,2024-01-08,2024-01-09,,高危,缓冲区错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在缓冲区错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-35955,
Open-Xchange App Suite 跨站脚本漏洞,CNNVD-202401-415,2024-01-08,2024-01-15,,中危,跨站脚本,Open-Xchange App Suite是德国Open-Xchange公司的一个电子邮件及生产力套件客户端软件。 Open-Xchange App Suite backend 7.10.6-rev52版本、Open-Xchange App Suite frontend 7.10.6-rev35版本存在安全漏洞，该漏洞源于未正确清理用户定义的脚本代码，攻击者利用该漏洞可以引诱用户在受信任域的上下文中执行代码。,CVE-2023-41710,
GTKWave 输入验证错误漏洞,CNNVD-202401-444,2024-01-08,2024-01-09,,高危,输入验证错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在输入验证错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-39274,
ChatGPT Web 跨站脚本漏洞,CNNVD-202401-411,2024-01-08,2024-01-15,,中危,跨站脚本,ChatGPT Web是Redon个人开发者的一个用 Express 和 Vue3 搭建的 ChatGPT 演示网页。 ChatGPT Web 2.11.1版本存在跨站脚本漏洞，该漏洞源于参数Description在跨站脚本（XSS）漏洞。,CVE-2023-7215,
GTKWave 数字错误漏洞,CNNVD-202401-440,2024-01-08,2024-01-09,,高危,数字错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在数字错误漏洞，该漏洞源于LXT2 lxt2_rd_iter_radix中存在多个整数下溢漏洞，攻击者利用该漏洞可以使用特制的 .lxt2 文件导致内存损坏。,CVE-2023-39414,
GTKWave 操作系统命令注入漏洞,CNNVD-202401-484,2024-01-08,2024-01-09,,高危,授权问题,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在操作系统命令注入漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-35962,
Fastify 环境问题漏洞,CNNVD-202401-431,2024-01-08,2024-01-12,,高危,环境问题,Fastify是OpenJS基金会的一款用于Node.js的开源Web框架。 Fastify fastify-reply-from 9.6.0之前版本存在安全漏洞，该漏洞源于使用fastify/reply-from通过header传递正文可能会被误解，导致绕过安全检查。,CVE-2023-51701,
Open-Xchange App Suite 操作系统命令注入漏洞,CNNVD-202401-419,2024-01-08,2024-01-15,,高危,授权问题,Open-Xchange App Suite是德国Open-Xchange公司的一个电子邮件及生产力套件客户端软件。 Open-Xchange App Suite backend 7.10.6-rev50版本存在安全漏洞。攻击者利用该漏洞可以执行任意系统命令。,CVE-2023-29048,
FlyCms 跨站请求伪造漏洞,CNNVD-202401-565,2024-01-08,2024-01-15,,中危,跨站请求伪造,sunkaifei FlyCms是sunkaifei开源的一个应用程序。一个类似知乎以问答为基础的完全开源的JAVA语言开发的社交网络建站程序。 FlyCms v1.0版本存在跨站请求伪造漏洞，该漏洞源于组件 /system/site/config_footer_updagte 包含跨站请求伪造。,CVE-2023-52073,
WordPress Plugin HTML5 SoundCloud Player with Playlist Free 代码问题漏洞,CNNVD-202401-532,2024-01-08,2024-01-12,,高危,代码问题,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin HTML5 SoundCloud Player with Playlist Free 存在代码问题漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2023-52205,
WordPress Plugin Laybuy Payment Extension for WooCommerce 跨站脚本漏洞,CNNVD-202401-525,2024-01-08,2024-01-12,,中危,跨站脚本,WordPress和WordPress plugin都是WordPress基金会的产品。WordPress是一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。WordPress plugin是一个应用插件。 WordPress Plugin Laybuy Payment Extension for WooCommerce 存在跨站脚本漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2024-21745,
GTKWave 输入验证错误漏洞,CNNVD-202401-449,2024-01-08,2024-01-09,,高危,输入验证错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在输入验证错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-39235,
GTKWave 输入验证错误漏洞,CNNVD-202401-501,2024-01-08,2024-01-09,,高危,输入验证错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.115版本存在输入验证错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-35994,
GTKWave 输入验证错误漏洞,CNNVD-202401-488,2024-01-08,2024-01-09,,高危,输入验证错误,GTKWave是GTKWave公司的一款功能齐全、基于 GTK+ 的波形查看器。 GTKWave 3.3.118 版本存在输入验证错误漏洞，该漏洞源于特制的 fst 文件可能导致任意代码执行。,CVE-2023-36915,
Inis 代码问题漏洞,CNNVD-202401-412,2024-01-08,2024-01-15,,中危,代码问题,Inis是一个Web应用。 Inis 2.0.1及之前版本存在代码问题漏洞，该漏洞源于文件app/api/controller/default/Proxy.php存在服务器请求伪造（SSRF）漏洞。,CVE-2024-0308,
AMI MegaRAC 缓冲区错误漏洞,CNNVD-202401-751,2024-01-09,2024-01-15,,高危,缓冲区错误,AMI MegaRAC是AMI公司的一系列服务处理器产品。可独立于操作系统状态或位置对计算机系统进行完整的带外或无灯光远程管理，以对计算机进行故障排除并确保服务的连续性。 AMI MegaRAC 存在安全漏洞。攻击者可能会通过相邻网络导致堆内存损坏。成功利用此漏洞可能会导致机密性、完整性和可用性丧失。,CVE-2023-37295,
Schneider Electric Easergy Studio 代码问题漏洞,CNNVD-202401-752,2024-01-09,2024-01-17,,高危,代码问题,Schneider Electric Easergy Studio是法国施耐德电气（Schneider Electric）公司的一款用于设置和配置的IED支持软件。 Schneider Electric Easergy Studio v9.3.5之前版本存在代码问题漏洞，该漏洞源于存在不受信任数据反序列化，可能允许攻击者使用用户级帐户登录，并通过提供有害的序列化来获得更高的权限。,CVE-2023-7032,
AMI MegaRAC SPx 缓冲区错误漏洞,CNNVD-202401-747,2024-01-09,2024-01-15,,高危,缓冲区错误,AMI MegaRAC是AMI公司的一系列服务处理器产品。可独立于操作系统状态或位置对计算机系统进行完整的带外或无灯光远程管理，以对计算机进行故障排除并确保服务的连续性。 AMI MegaRAC SPx 存在安全漏洞。攻击者可能会通过相邻网络导致堆内存损坏。成功利用此漏洞可能会导致机密性、完整性和可用性丧失。,CVE-2023-37294,
SAP S/4HANA 授权问题漏洞,CNNVD-202401-620,2024-01-09,2024-01-22,,中危,授权问题,SAP S/4HANA是德国思爱普（SAP）公司的一个基于 SAP HANA 内存数据库系统的的企业资源管理软件。 SAP S/4HANA Finance 存在授权问题漏洞，该漏洞源于不执行必要的授权检查。可以触发函数导入，允许攻击者创建内部银行帐户，从而对应用程序的机密性影响较小。,CVE-2024-21736,
Ivanti Endpoint Manager SQL注入漏洞,CNNVD-202401-625,2024-01-09,2024-01-15,,高危,SQL注入,Ivanti Endpoint Manager（EPM）是美国Ivanti公司的一套端点安全管理器。 Ivanti Endpoint Manager 2022 SU 5之前版本存在安全漏洞，该漏洞源于存在SQL注入漏洞。攻击者可利用该漏洞在核心服务器上执行远程代码。,CVE-2023-39336,
Engineers Online Portal 代码问题漏洞,CNNVD-202401-763,2024-01-09,2024-01-11,,低危,代码问题,Engineers Online Portal是开源的一个在线门户。是使用PHP、MySQL 数据库、HTML、CSS、Javascript、jQuery、Ajax、Bootstrap 和一些其他库开发的。 Engineers Online Portal 1.0版本存在代码问题漏洞，该漏洞源于存在会话过期问题。,CVE-2024-0350,
Trellix Anti-Malware Engine 后置链接漏洞,CNNVD-202401-678,2024-01-09,2024-01-17,,高危,后置链接,Trellix Anti-Malware Engine是美国火眼（Trellix）公司的一个安全软件。 Trellix Anti-Malware Engine 6700版本存在后置链接漏洞，该漏洞源于存在符号链接操纵漏洞，允许经过身份验证的本地用户进行权限升级。,CVE-2024-0206,
Likeshop 代码问题漏洞,CNNVD-202401-765,2024-01-09,2024-01-11,,高危,代码问题,Likeshop是Likeshop开源的一个社交商务策略的完整解决方案。 Likeshop 2.5.7.20210311及之前版本存在代码问题漏洞，该漏洞源于文件server/application/api/controller/File.php的参数file会导致不受限制的上传。,CVE-2024-0352,
Siemens JT2GO 和 Teamcenter Visualization 缓冲区错误漏洞,CNNVD-202401-642,2024-01-09,2024-01-15,,高危,缓冲区错误,Siemens JT2GO和Siemens Teamcenter Visualization都是德国西门子（Siemens）公司的产品。Siemens JT2GO是一款JT文件查看器。该软件用于三维图形轻量化预览，可进行3D缩放、全景、旋转、缩放和重定位，具有精确3D测量、基本3D剖面查看、改进的选项过滤器等多种功能。Siemens Teamcenter Visualization是一个可为设计2D、3D场景提供团队协作功能的软件。该软件通过从多种机械计算机辅助设计（MCAD）格式创建虚拟原型，可简化了工程和制造流程。 Siemens 多款产品存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制的 CGM 文件时包含超出已分配结构末尾的越界读取。以下产品及版本受到影响：JT2Go和Teamcenter Visualization V13.3 版本和Teamcenter Visualization V14.1 版本和Teamcenter Visualization V14.2 版本和Teamcenter Visualization V14.3 版本。,CVE-2023-51439,
AMI MegaRAC SPx 缓冲区错误漏洞,CNNVD-202401-744,2024-01-09,2024-01-15,,高危,缓冲区错误,AMI MegaRAC是AMI公司的一系列服务处理器产品。可独立于操作系统状态或位置对计算机系统进行完整的带外或无灯光远程管理，以对计算机进行故障排除并确保服务的连续性。 AMI MegaRAC SPx 存在安全漏洞。攻击者可能会导致不受信任的指针被本地网络取消引用。成功利用此漏洞可能会导致机密性、完整性和可用性丧失。,CVE-2023-34332,
EmpireCMS SQL注入漏洞,CNNVD-202401-591,2024-01-09,2024-01-15,,高危,SQL注入,EmpireCMS（帝国内容管理系统）是一套开源内容管理系统（CMS）。 EmpireCMS v7.5版本存在SQL注入漏洞，该漏洞源于允许远程攻击者通过DoExecSql函数执行任意代码并获取敏感信息。,CVE-2023-50162,
Inis SQL注入漏洞,CNNVD-202401-750,2024-01-09,2024-01-22,,中危,SQL注入,Inis是一个Web应用。 Inis 2.0.1版本存在SQL注入漏洞，该漏洞源于文件/app/api/controller/default/Sqlite.php的参数sql会导致SQL注入。,CVE-2024-0342,
AMI MegaRAC 缓冲区错误漏洞,CNNVD-202401-740,2024-01-09,2024-01-15,,高危,缓冲区错误,AMI MegaRAC是AMI公司的一系列服务处理器产品。可独立于操作系统状态或位置对计算机系统进行完整的带外或无灯光远程管理，以对计算机进行故障排除并确保服务的连续性。 AMI MegaRAC 存在安全漏洞。攻击者可能会通过相邻网络导致堆栈内存损坏。成功利用此漏洞可能会导致机密性、完整性和可用性丧失。,CVE-2023-37296,
Siemens Solid Edge 缓冲区错误漏洞,CNNVD-202401-654,2024-01-09,2024-01-15,,高危,缓冲区错误,Siemens Solid Edge是德国西门子（Siemens）公司的一款三维CAD软件。该软件可用于零件设计、装配设计、钣金设计、焊接设计等行业。 Siemens Solid Edge SE2023 存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制的 PAR 文件时包含超出已分配结构末尾的越界读取。,CVE-2023-49127,
IBM Db2 输入验证错误漏洞,CNNVD-202401-590,2024-01-09,2024-01-29,,中危,输入验证错误,IBM Db2是美国国际商业机器（IBM）公司的一套关系型数据库管理系统。该系统的执行环境主要有UNIX、Linux、IBMi、z/OS以及Windows服务器版本。 IBM Db2 存在输入验证错误漏洞，该漏洞源于当使用特制游标时，容易受到拒绝服务攻击。,CVE-2023-45193,
