cve-id,published,modified,vulnStatus,descriptions,cvss3.1AV,cvss3.1AC,cvss3.1PR,cvss3.1UI,cvss3.1S,cvss3.1C,cvss3.1I,cvss3.1A,exploitabilityScore,impactScore,baseScore,baseSeverity,cwe-type
CVE-2023-47167,2024-02-06T17:15:09.380,2024-02-09T02:10:50.633,Analyzed,A post authentication command injection vulnerability exists in the GRE policy functionality of Tp-Link ER7206 Omada Gigabit VPN Router 1.3.0 build 20230322 Rel.70591. A specially crafted HTTP request can lead to arbitrary command injection. An attacker can make an authenticated HTTP request to trigger this vulnerability.,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.2,5.9,7.2,HIGH,CWE-78
CVE-2023-45735,2024-02-06T22:16:14.240,2024-02-12T16:46:48.997,Analyzed,"




A potential attacker with access to the Westermo Lynx device may be able to execute malicious code that could affect the correct functioning of the device.





",NETWORK,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2.1,5.9,8.0,HIGH,CWE-94
CVE-2023-40143,2024-02-06T22:16:13.113,2024-02-13T22:02:22.543,Analyzed,"
An attacker with access to the Westermo Lynx web application that has the vulnerable software could introduce arbitrary JavaScript by injecting a cross-site scripting payload into the ""forward.0.domain"" parameter.

",NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2.3,2.7,5.4,MEDIUM,CWE-79
CVE-2024-0977,2024-02-07T08:15:41.957,2024-02-14T18:46:52.707,Analyzed,"The Timeline Widget For Elementor (Elementor Timeline, Vertical & Horizontal Timeline) plugin for WordPress is vulnerable to Stored Cross-Site Scripting via image URLs in the plugin's timeline widget in all versions up to, and including, 1.5.3 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers with contributor-level and above permissions to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page, changes the slideshow type, and then changes it back to an image.",NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2.3,2.7,5.4,MEDIUM,CWE-79
CVE-2024-24019,2024-02-07T01:15:08.653,2024-02-10T04:05:08.660,Analyzed,"A SQL injection vulnerability exists in Novel-Plus v4.3.0-RC1 and prior versions. An attacker can pass in crafted offset, limit, and sort parameters to perform SQL injection via /system/roleDataPerm/list",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2023-40355,2024-02-07T08:15:40.973,2024-02-14T18:49:39.177,Analyzed,"Cross Site Scripting (XSS) vulnerability in Axigen versions 10.3.3.0 before 10.3.3.59, 10.4.0 before 10.4.19, and 10.5.0 before 10.5.5, allows authenticated attackers to execute arbitrary code and obtain sensitive information via the logic for switching between the Standard and Ajax versions.",NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2.3,2.7,5.4,MEDIUM,CWE-79
CVE-2024-24812,2024-02-07T15:15:08.703,2024-02-14T20:22:02.537,Analyzed,"Frappe is a full-stack web application framework that uses Python and MariaDB on the server side and a tightly integrated client side library. Prior to versions 14.59.0 and 15.5.0, portal pages are susceptible to Cross-Site Scripting (XSS) which can be used to inject malicious JS code if user clicks on a malicious link. This vulnerability has been patched in versions 14.59.0 and 15.5.0. No known workarounds are available.",NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2.3,2.7,5.4,MEDIUM,CWE-79
CVE-2024-23806,2024-02-07T17:15:10.713,2024-02-15T05:01:56.693,Analyzed,"


Sensitive data can be extracted from HID iCLASS SE reader configuration cards. This could include credential and device administrator keys.



",PHYSICAL,LOW,NONE,NONE,CHANGED,HIGH,NONE,NONE,0.9,4.0,5.3,MEDIUM,CWE-287
CVE-2024-24815,2024-02-07T16:15:47.753,2024-03-06T10:15:45.293,Modified,"CKEditor4 is an open source what-you-see-is-what-you-get HTML editor. A cross-site scripting vulnerability has been discovered in the core HTML parsing module in versions of CKEditor4 prior to 4.24.0-lts. It may affect all editor instances that enabled full-page editing mode or enabled CDATA elements in Advanced Content Filtering configuration (defaults to `script` and `style` elements). The vulnerability allows attackers to inject malformed HTML content bypassing Advanced Content Filtering mechanism, which could result in executing JavaScript code. An attacker could abuse faulty CDATA content detection and use it to prepare an intentional attack on the editor. A fix is available in version 4.24.0-lts.",NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
CVE-2024-24131,2024-02-07T14:15:52.770,2024-02-12T14:32:43.777,Analyzed,SuperWebMailer v9.31.0.01799 was discovered to contain a reflected cross-site scripting (XSS) vulenrability via the component api.php.,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
CVE-2024-0849,2024-02-07T03:15:50.083,2024-02-13T19:16:30.810,Analyzed,"Leanote version 2.7.0 allows obtaining arbitrary local files. This is possible

because the application is vulnerable to LFR.




",LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,1.8,3.6,5.5,MEDIUM,CWE-22
CVE-2024-24816,2024-02-07T17:15:11.383,2024-02-15T05:01:35.393,Analyzed,CKEditor4 is an open source what-you-see-is-what-you-get HTML editor. A cross-site scripting vulnerability vulnerability has been discovered in versions prior to 4.24.0-lts in samples that use the `preview` feature. All integrators that use these samples in the production code can be affected. The vulnerability allows an attacker to execute JavaScript code by abusing the misconfigured preview feature. It affects all users using the CKEditor 4 at version < 4.24.0-lts with affected samples used in a production environment. A fix is available in version 4.24.0-lts.,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
CVE-2024-25145,2024-02-07T15:15:09.097,2024-02-15T15:10:35.503,Analyzed,"Stored cross-site scripting (XSS) vulnerability in the Portal Search module's Search Result app in Liferay Portal 7.2.0 through 7.4.3.11, and older unsupported versions, and Liferay DXP 7.4 before update 8, 7.3 before update 4, 7.2 before fix pack 17, and older unsupported versions allows remote authenticated users to inject arbitrary web script or HTML into the Search Result app's search result if highlighting is disabled by adding any searchable content (e.g., blog, message board message, web content article) to the application.",NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2.3,2.7,5.4,MEDIUM,CWE-79
CVE-2023-46914,2024-02-07T09:15:15.633,2024-02-14T19:27:09.817,Analyzed,"SQL Injection vulnerability in RM bookingcalendar module for PrestaShop versions 2.7.9 and before, allows remote attackers to execute arbitrary code, escalate privileges, and obtain sensitive information via ics_export.php.",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2024-24311,2024-02-07T09:15:16.053,2024-02-14T21:39:26.980,Analyzed,"Path Traversal vulnerability in Linea Grafica ""Multilingual and Multistore Sitemap Pro - SEO"" (lgsitemaps) module for PrestaShop before version 1.6.6, a guest can download personal information without restriction.",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,3.9,3.6,7.5,HIGH,CWE-22
CVE-2024-1118,2024-02-07T11:15:09.247,2024-02-10T04:13:01.030,Analyzed,"The Podlove Subscribe button plugin for WordPress is vulnerable to UNION-based SQL Injection via the 'button' attribute of the podlove-subscribe-button shortcode in all versions up to, and including, 1.3.10 due to insufficient escaping on the user supplied parameter and lack of sufficient preparation on the existing SQL query.  This makes it possible for authenticated attackers, with contributor-level access and above, to append additional SQL queries into already existing queries that can be used to extract sensitive information from the database.",NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,CWE-89
CVE-2024-24823,2024-02-07T18:15:54.870,2024-02-15T15:41:48.550,Analyzed,"Graylog is a free and open log management platform. Starting in version 4.3.0 and prior to versions 5.1.11 and 5.2.4, reauthenticating with an existing session cookie would re-use that session id, even if for different user credentials. In this case, the pre-existing session could be used to gain elevated access to an existing Graylog login session, provided the malicious user could successfully inject their session cookie into someone else's browser. The complexity of such an attack is high, because it requires presenting a spoofed login screen and injection of a session cookie into an existing browser, potentially through a cross-site scripting attack. No such attack has been discovered. Graylog 5.1.11 and 5.2.4, and any versions of the 6.0 development branch, contain patches to not re-use sessions under any circumstances. Some workarounds are available. Using short session expiration and explicit log outs of unused sessions can help limiting the attack vector. Unpatched this vulnerability exists, but is relatively hard to exploit. A proxy could be leveraged to clear the `authentication` cookie for the Graylog server URL for the `/api/system/sessions` endpoint, as that is the only one vulnerable.",NETWORK,HIGH,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,1.3,2.7,4.4,MEDIUM,CWE-384
CVE-2024-24303,2024-02-07T09:15:15.780,2024-02-14T19:38:18.727,Analyzed,"SQL Injection vulnerability in HiPresta ""Gift Wrapping Pro"" (hiadvancedgiftwrapping) module for PrestaShop before version 1.4.1, allows remote attackers to escalate privileges and obtain sensitive information via the HiAdvancedGiftWrappingGiftWrappingModuleFrontController::addGiftWrappingCartValue() method.",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2024-24810,2024-02-07T03:15:50.273,2024-02-14T20:12:54.643,Analyzed,"WiX toolset lets developers create installers for Windows Installer, the Windows installation engine. The .be TEMP folder is vulnerable to DLL redirection attacks that allow the attacker to escalate privileges. This impacts any installer built with the WiX installer framework. This issue has been patched in version 4.0.4.",LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-426
CVE-2023-47700,2024-02-07T17:15:09.677,2024-02-15T15:09:10.133,Analyzed,"IBM SAN Volume Controller, IBM Storwize, IBM FlashSystem and IBM Storage Virtualize 8.6 products could allow a remote attacker to spoof a trusted system that would not be correctly validated by the Storwize server.  This could lead to a user connecting to a malicious host, believing that it was a trusted system and deceived into accepting spoofed data.  IBM X-Force ID:  271016.",NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,3.9,3.6,7.5,HIGH,CWE-295
CVE-2023-39196,2024-02-07T13:15:07.933,2024-02-16T20:57:44.050,Analyzed,"Improper Authentication vulnerability in Apache Ozone.

The vulnerability allows an attacker to download metadata internal to the Storage Container Manager service without proper authentication.
The attacker is not allowed to do any modification within the Ozone Storage Container Manager service using this vulnerability.
The accessible metadata does not contain sensitive information that can be used to exploit the system later on, and the accessible data does not make it possible to gain access to actual user data within Ozone.
This issue affects Apache Ozone: 1.2.0 and subsequent releases up until 1.3.0.

Users are recommended to upgrade to version 1.4.0, which fixes the issue.

",NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,3.9,1.4,5.3,MEDIUM,CWE-287
CVE-2024-24189,2024-02-07T14:15:52.967,2024-02-10T04:04:19.630,Analyzed,Jsish v3.5.0 (commit 42c694c) was discovered to contain a use-after-free via the SplitChar at ./src/jsiUtils.c.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-416
CVE-2024-24186,2024-02-07T14:15:52.870,2024-02-10T04:04:40.950,Analyzed,Jsish v3.5.0 (commit 42c694c) was discovered to contain a stack-overflow via the component IterGetKeysCallback at /jsish/src/jsiValue.c.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-787
CVE-2023-32330,2024-02-07T17:15:08.847,2024-02-10T04:01:19.780,Analyzed,IBM Security Verify Access 10.0.0.0 through 10.0.6.1 uses insecure calls that could allow an attacker on the network to take control of the server.  IBM X-Force ID:  254977.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-295
CVE-2024-24133,2024-02-07T14:15:52.820,2024-02-16T20:47:34.403,Analyzed,Atmail v6.6.0 was discovered to contain a SQL injection vulnerability via the username parameter on the login page.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2024-24188,2024-02-07T14:15:52.917,2024-02-10T04:04:38.810,Analyzed,Jsish v3.5.0 was discovered to contain a heap-buffer-overflow in ./src/jsiUtils.c.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-787
CVE-2024-25200,2024-02-07T14:15:53.013,2024-02-15T15:22:25.980,Analyzed,Espruino 2v20 (commit fcc9ba4) was discovered to contain a Stack Overflow via the jspeFactorFunctionCall at src/jsparse.c.,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,3.9,3.6,7.5,HIGH,CWE-787
CVE-2024-20254,2024-02-07T17:15:10.130,2024-02-15T15:54:33.153,Analyzed,"Multiple vulnerabilities in Cisco Expressway Series and Cisco TelePresence Video Communication Server (VCS) could allow an unauthenticated, remote attacker to conduct cross-site request forgery (CSRF) attacks that perform arbitrary actions on an affected device. 
 Note: ""Cisco Expressway Series"" refers to Cisco Expressway Control (Expressway-C) devices and Cisco Expressway Edge (Expressway-E) devices.
 For more information about these vulnerabilities, see the Details [""#details""] section of this advisory.",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,CWE-352
CVE-2024-0256,2024-02-07T05:15:08.037,2024-02-14T19:17:28.387,Analyzed,"The Starbox plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the Profile Display Name and Social Settings in all versions up to, and including, 3.4.8 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with subscriber-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2.3,2.7,5.4,MEDIUM,CWE-79
CVE-2023-6388,2024-02-07T03:15:49.857,2024-02-14T20:15:52.940,Analyzed,"Suite CRM version 7.14.2 allows making arbitrary HTTP requests through

the vulnerable server. This is possible because the application is vulnerable

to SSRF.




",NETWORK,LOW,LOW,NONE,CHANGED,NONE,LOW,NONE,3.1,1.4,5.0,MEDIUM,CWE-918
CVE-2024-0628,2024-02-07T07:15:07.577,2024-02-13T19:18:46.020,Analyzed,"The WP RSS Aggregator plugin for WordPress is vulnerable to Server-Side Request Forgery in all versions up to, and including, 4.23.5 via the RSS feed source in admin settings. This makes it possible for authenticated attackers, with administrator-level access and above, to make web requests to arbitrary locations originating from the web application and can be used to query and modify information from internal services.",NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,LOW,NONE,1.2,2.5,3.8,LOW,CWE-918
CVE-2024-20255,2024-02-07T17:15:10.327,2024-02-15T15:54:19.960,Analyzed,"A vulnerability in the SOAP API of Cisco Expressway Series and Cisco TelePresence Video Communication Server could allow an unauthenticated, remote attacker to conduct a cross-site request forgery (CSRF) attack on an affected system.
 This vulnerability is due to insufficient CSRF protections for the web-based management interface of an affected system. An attacker could exploit this vulnerability by persuading a user of the REST API to follow a crafted link. A successful exploit could allow the attacker to cause the affected system to reload.",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,HIGH,LOW,2.8,4.2,7.1,HIGH,CWE-352
